SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra
C=CC(=O)N1CCN(C2(c3cccc(Cl)c3)CCO2)CC1,MED-COV-4280ac29-32,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,306.7930000000002,2.2433000000000005,0,3,32.78,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
COCc1cc(Cl)cc(CN2CCN(C(=O)CCl)CC2)c1,MED-COV-4280ac29-33,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,331.24300000000005,2.3694000000000006,0,3,32.78,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CCNc1ncc(C#N)cc1C(c1cccc(Cl)c1)N1CCN(C(=O)CCl)CC1,MED-COV-4280ac29-34,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,432.35500000000036,3.510880000000002,1,5,72.26,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
N#Cc1cnc(CCO)cc1CN1CCN(C(=O)CCl)CC1,MED-COV-4280ac29-35,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,322.79600000000005,0.3710799999999999,1,5,80.46000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
N#C/C=C/C[C@H](c1cccc(Cl)c1)c1cccc(C#N)c1,MED-COV-4280ac29-36,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,292.769,4.8134600000000045,0,2,47.58,0,PASS,conjugated nitrile group,PASS,PASS,too many cyano Groups (>1),PASS,PASS,PASS,PASS
COCCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1,MED-COV-4280ac29-37,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,345.27000000000015,2.4119,0,3,32.78,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC1CN(C(=O)CCl)CCN1C(F)(F)c1cccc(Cl)c1,MED-COV-4280ac29-38,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,337.19699999999995,3.160800000000002,0,2,23.550000000000004,0,PASS,PASS,PASS,Filter52_NC_haloamine,"N-C-Hal or cyano methyl, high halogen content (>3)",PASS,PASS,PASS,PASS
Cc1cccc(N(c2cccc(N)c2)C2CCN(C(=O)CCl)CC2)c1,MED-COV-4280ac29-4,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,357.88500000000016,3.945120000000003,1,3,49.57,0,PASS,aniline,PASS,PASS,aniline,PASS,PASS,analine,PASS
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cc3cccc4ccccc34)cc2)CC1,MED-COV-4280ac29-5,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,442.96800000000025,3.5023000000000017,0,3,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(CCl)N1CCN(C(c2cccc(Cl)c2)c2cccc(Cl)c2)CC1,MED-COV-4280ac29-6,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,397.7330000000002,4.465800000000004,0,2,23.550000000000004,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1cccc([C@H](c2cccc(Cl)c2)N2CCN(C(=O)CCl)CC2)c1,MED-COV-4280ac29-7,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,377.31500000000017,4.120820000000005,0,2,23.55,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CCl)N1CCN(Cc2ncc(Cc3ccccc3)s2)CC1,MED-COV-4280ac29-8,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,349.88700000000017,2.616900000000001,0,4,36.44000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NC(=O)C1CCC(CC(NC(=O)CCl)c2cccc3ccccc23)C1c1ccccc1,MED-COV-4280ac29-9,"Med Chemists Group, COVID Moonshot","These are substitutions on submissions by the MedChem team at COVID Moonshot based on the following methodology to improve both synthesis and med-chem properties:

""""""
For compounds that are purchasable, leave as is

For naked thiophene, replace with phenyl

For bromo or chloro thiophene, replace with a chloro phenyl (with halo in the appropriate position, usually meta)
""""""

We are indebted to the original submitters of these compounds, as detailed here:

https://docs.google.com/spreadsheets/d/1QgWuvqPmvIqdG1YHyRdWRWiIRkThTKJzXN3_SQcqUr4/edit?usp=sharing",x0072,https://covid.postera.ai/covid/submissions/MED-COV-4280ac29,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,434.96700000000016,4.921300000000004,2,2,72.19,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CNC(=O)C(CCN1CCN(C(=O)CCl)CC1)Nc1ccccc1,MED-COV-dea4df70-1,"Med-Chem team, COVID Moonshot",exchanged thiophene to phenyl on MAK-UNK-e4a-2,x0072,https://covid.postera.ai/covid/submissions/MED-COV-dea4df70,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,352.86600000000016,0.9862000000000009,2,4,64.68,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS
CC(=O)N1CCCc2cc(NCc3ccc(F)cc3Cl)ccc21,MIC-IOC-304754b1-2,"Michael G. Medvedev, IOC RAS","These are two out of the 12 compounds, identified as most promising in the recent 687-million virtual screening for the SARS-CoV-2 main protease inhibitors by Fischer et al. [10.26434/chemrxiv.11923239]. Along with high affinity to the target active site, they also showed low affinities to 16 off-target proteins. 

We have additionally assessed affinities of these 12 compounds to the SARS-CoV-2 main protease outer surface because we have recently found, that high affinity to the protein surface can significantly affect ligands activities toward proteins with open active sites [our manuscript is currently under consideration in Chemical Science]. We have found, that these compounds (CP-5 and CP-7 in the original work) have very low affinities to the protein surface, which makes them the best performers using the method we developed for targets with open active sites. We, therefore, expect them to be the most active compound among the 12 identified by Fischer et al. [10.26434/chemrxiv.11923239].",x0755,https://covid.postera.ai/covid/submissions/MIC-IOC-304754b1,Z1462694936,False,False,s_207____7458294____7344042,False,False,False,True,False,False,False,False,False,False,False,False,False,332.8060000000001,4.390300000000003,1,2,32.34,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
N#Cc1cccc(CNc2ccc(O)cc2)c1,MIH-UNI-6b9ca91a-5,"Mihaela Smilova, University of Oxford","Merging fragments by eye, guided by fragment hotspot maps. 
Aimed to maintain the H-bonds to His163 and Glu166 from fragments x0434, x0107, x0678, and the aromatic wheel.
Explore further the subpocket seen in x0072 and x0387, as the hotspot maps show propensity in that region.","x0072,x0107,x0161,x0305,x0387,x0434,x0874",https://covid.postera.ai/covid/submissions/MIH-UNI-6b9ca91a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,224.263,2.87598,2,3,56.05,0,PASS,hydroquinone,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)c1ccc2cccc(CN3CCN(C(=O)CCl)CC3)c2c1,MIH-UNI-e573136b-4,"Mihaela Smilova, University of Oxford",Used fragment hotspot mapping to identify highly scoring areas within the bound fragments in the fragment screen. Linked  and merged combinations of highly scoring subfragments from the covalent and non-covalent sets.,"x0072,x0104,x0107,x0678,x0830,x0874,x1093",https://covid.postera.ai/covid/submissions/MIH-UNI-e573136b,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,381.88500000000016,1.3702,1,4,83.71000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)CCc1ccccc1CN1CCN(C(=O)CCl)CC1,MIH-UNI-e573136b-5,"Mihaela Smilova, University of Oxford",Used fragment hotspot mapping to identify highly scoring areas within the bound fragments in the fragment screen. Linked  and merged combinations of highly scoring subfragments from the covalent and non-covalent sets.,"x0072,x0104,x0107,x0678,x0830,x0874,x1093",https://covid.postera.ai/covid/submissions/MIH-UNI-e573136b,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,359.87900000000013,0.4005999999999999,1,4,83.71000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
C=CC(=O)N1CCN(S(C)(=O)=O)CC1c1ccccc1,NAU-LAT-f723e322-4,"Nauris Narvaiss, Latvian Institute of Organic Synthesis","Compounds designed by eye, attempting to combine both covalent and non-covalent fragments. Some scaffolds of fragments were changed to ensure the appropriate geometry for combining the fragments. The idea behind nitrile - besides attemping to create a less toxic warhead, several covalent fragments show the adjacent amide oxygen interaction with Gly143. Almost all other other warheads would shift the oxygen relative to Gly143.","x0072,x0104,x0397,x0692,x1308,x1336",https://covid.postera.ai/covid/submissions/NAU-LAT-f723e322,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,294.376,1.0174999999999998,0,3,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(CCl)N1CCN(Cc2cc(O)ccc2O)CC1,NEH-REV-107bcf72-5,"Neha Rana, Reverie Labs, Inc.","In addition to the covalent bond between chloroacetamide and Cys145, the benzyl group attached to the piperazine forms a conserved aromatic interaction with His41. While the -OH group in meta position is expected to make a hydrogen bond with the backbone CO of His164, the -OH group in ortho position would make a hydrogen bond with the side-chain amide of Gln189. The 2-aminopyridine fused with piperazine in the first molecule also forms a hydrogen bond between primary amine and backbone CO of Thr26.","x0770,x1392",https://covid.postera.ai/covid/submissions/NEH-REV-107bcf72,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,284.7430000000001,0.9808,2,4,64.01,0,para_hydroquinone,hydroquinone,PASS,PASS,PASS,dihydroxybenzene,mannich_A(296),PASS,PASS
