SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra,ORDERED,MADE,ASSAYED
C=CC(=O)N(c1ccc(SC)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-6,"London Lab, Weizmann Institute of Science","Molecules made by Ugi reaction, designed by members of London Lab",x0072,https://covid.postera.ai/covid/submissions/LON-WEI-b8d98729,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,383.51700000000017,3.9785000000000017,1,4,62.3,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS,True,True,True
C=CC(=O)N(c1ccc(S(F)(F)(F)(F)F)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-7,"London Lab, Weizmann Institute of Science","Molecules made by Ugi reaction, designed by members of London Lab",x0072,https://covid.postera.ai/covid/submissions/LON-WEI-b8d98729,False,Z4439011611,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,463.47200000000015,5.914000000000002,1,3,62.3,1,halogen_heteroatom,PASS,PASS,PASS,high halogen content (>3),"P/S halide, Long aliphatic chain",PASS,"P_or_S_Halides, Phosphorus_Halide, Sulphur_Halide",PASS,True,True,True
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-8,"London Lab, Weizmann Institute of Science","Molecules made by Ugi reaction, designed by members of London Lab",x0072,https://covid.postera.ai/covid/submissions/LON-WEI-b8d98729,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,459.54600000000016,5.0050200000000045,1,5,80.76,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,LON-WEI-b8d98729-9,"London Lab, Weizmann Institute of Science","Molecules made by Ugi reaction, designed by members of London Lab",x0072,https://covid.postera.ai/covid/submissions/LON-WEI-b8d98729,False,Z4439011556,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,493.38600000000014,5.352800000000004,1,5,75.19,1,PASS,PASS,PASS,Filter9_metal,aryl bromide,PASS,PASS,PASS,PASS,True,True,True
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-d1c9908a-1,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602562,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,391.51500000000016,4.308100000000003,1,3,62.3,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-d1c9908a-10,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602585,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,455.60200000000015,6.148920000000006,1,3,62.3,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,LON-WEI-d1c9908a-11,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602583,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,490.40100000000007,5.794600000000004,1,3,62.3,1,PASS,PASS,PASS,Filter9_metal,aryl bromide,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C(C)(C)CC)cc1)C(C(=O)Nc1ccccc1Br)c1cccnc1,LON-WEI-d1c9908a-12,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4438424217,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,506.44400000000013,6.430700000000006,1,3,62.3,1,PASS,PASS,PASS,Filter9_metal,aryl bromide,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(F)c1C)c1cccnc1,LON-WEI-d1c9908a-13,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602592,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,443.52200000000016,5.479620000000006,1,3,62.3,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-d1c9908a-2,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602570,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,445.95000000000016,5.6855000000000055,1,3,62.3,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-d1c9908a-3,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4438424249,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,457.5740000000001,5.595120000000005,1,4,71.53,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-d1c9908a-4,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602596,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,455.55800000000016,5.3491200000000045,1,4,71.53,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-d1c9908a-5,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602578,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,441.5310000000002,5.040700000000004,1,4,71.53,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,LON-WEI-d1c9908a-6,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602566,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,439.55900000000014,5.5945000000000045,1,3,62.3,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-d1c9908a-7,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602576,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,443.54700000000014,5.286700000000004,1,4,71.53,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-d1c9908a-8,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602587,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,453.5860000000001,5.902920000000004,1,3,62.3,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1cccc(F)c1C)c1cccnc1,LON-WEI-d1c9908a-9,"London Lab, Weizmann Institute of Science",More expansion on Ugi,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-d1c9908a,False,Z4444602590,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,445.5380000000001,5.725620000000006,1,3,62.3,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-4,Maksym Voznyy,"by eye, inspired by GER-UNI-ec7-1",x0749,https://covid.postera.ai/covid/submissions/MAK-UNK-0d6072ac,False,Z1814381791,EN300-120629,False,False,False,False,True,False,False,False,False,False,False,False,False,False,273.719,4.162600000000002,2,1,53.09,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,Maksym Voznyy,X_0689 with a shifted S atom,x0689,https://covid.postera.ai/covid/submissions/MAK-UNK-4c6b313a,Z2068569549,False,False,s_40____79524____10118994,False,False,False,True,False,False,False,False,False,False,False,False,False,274.3670000000001,0.6009,0,4,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1,MAK-UNK-6435e6c2-1,Maksym Voznyy,x_0689 with a shifted S atom,x0689,https://covid.postera.ai/covid/submissions/MAK-UNK-6435e6c2,Z29501928,Z29501928,False,s_40____79524____79334,False,False,False,True,False,False,False,False,False,False,False,False,False,274.3670000000001,0.6009,0,4,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,True
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-6435e6c2-10,Maksym Voznyy,x_0689 with a shifted S atom,x0689,https://covid.postera.ai/covid/submissions/MAK-UNK-6435e6c2,Z2068569549,False,False,s_40____79524____10118994,False,False,False,True,False,False,False,False,False,False,False,False,False,274.3670000000001,0.6009,0,4,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-6435e6c2-11,Maksym Voznyy,x_0689 with a shifted S atom,x0689,https://covid.postera.ai/covid/submissions/MAK-UNK-6435e6c2,Z2068569549,False,False,s_40____79524____10118994,False,False,False,True,False,False,False,False,False,False,False,False,False,274.3670000000001,0.6009,0,4,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,MAK-UNK-6435e6c2-5,Maksym Voznyy,x_0689 with a shifted S atom,x0689,https://covid.postera.ai/covid/submissions/MAK-UNK-6435e6c2,Z30722976,Z30722976,False,s_40____79524____79342,False,True,False,True,False,False,False,False,False,False,False,False,False,286.3280000000001,0.6784999999999999,0,3,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,True
CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,MAK-UNK-6435e6c2-6,Maksym Voznyy,x_0689 with a shifted S atom,x0689,https://covid.postera.ai/covid/submissions/MAK-UNK-6435e6c2,Z30727410,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,304.3180000000001,0.8176000000000001,0,3,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,False
CS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-6,Maksym Voznyy,"by eye, X_0478 bonded with X_1384",x1384,https://covid.postera.ai/covid/submissions/MAK-UNK-9159f8ed,Z102622686,Z102622686,False,s_22____127815____59988,False,False,False,True,False,False,False,False,False,False,False,False,False,373.43400000000025,2.4372000000000007,2,4,95.57999999999998,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,True
CS(=O)(=O)Nc1cccc(C(=O)Oc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-7,Maksym Voznyy,"by eye, X_0478 bonded with X_1384",x1384,https://covid.postera.ai/covid/submissions/MAK-UNK-9159f8ed,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,374.4180000000002,2.404100000000001,1,5,92.78,0,PASS,phenol ester,PASS,PASS,PASS,"Ester, Hetero_hetero",PASS,Phenylester,PASS,True,True,False
COc1ccc2[nH]cc(CCNS(C)(=O)=O)c2c1,MAR-UNI-9ca61fdc-1,"Martin McPhillie, University of Leeds","Serotonin based idea from fragment merge of X_0104, X_0161 and X_195. Conserving H-bonding to Q189 & T190, and common overlapping aromatic portion. Rationale by eye in PyMol. Cheap building block synthesis (from serotonin), allowing for varying methoxy and sulfonamide functionalities.","x0104,x0161,x0195",https://covid.postera.ai/covid/submissions/MAR-UNI-9ca61fdc,False,Z1316790959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,268.338,1.2682000000000002,2,3,71.19,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,True
COc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1OC,MAT-POS-916a2c5a-1,"Matt Robinson, PostEra","https://pubchem.ncbi.nlm.nih.gov/bioassay/1890 all under 10 micromolar hits in this assay of the original SAR-CoV main protease.

They are all also easily purchasable from Enamine, in their Screening library:

Z56955922
Z30450892
Z29513321
Z27770229",x0072,https://covid.postera.ai/covid/submissions/MAT-POS-916a2c5a,False,False,EN300-07549,False,False,False,False,False,True,False,False,True,False,False,False,False,False,364.85400000000016,3.6818000000000017,0,5,51.13,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,MAT-POS-916a2c5a-2,"Matt Robinson, PostEra","https://pubchem.ncbi.nlm.nih.gov/bioassay/1890 all under 10 micromolar hits in this assay of the original SAR-CoV main protease.

They are all also easily purchasable from Enamine, in their Screening library:

Z56955922
Z30450892
Z29513321
Z27770229",x0072,https://covid.postera.ai/covid/submissions/MAT-POS-916a2c5a,False,False,False,s_22____58494____59160,False,False,False,False,False,False,False,False,False,False,False,False,False,338.36300000000006,2.3455000000000004,2,4,80.41999999999999,0,PASS,Aliphatic long chain,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1C,MAT-POS-916a2c5a-3,"Matt Robinson, PostEra","https://pubchem.ncbi.nlm.nih.gov/bioassay/1890 all under 10 micromolar hits in this assay of the original SAR-CoV main protease.

They are all also easily purchasable from Enamine, in their Screening library:

Z56955922
Z30450892
Z29513321
Z27770229",x0072,https://covid.postera.ai/covid/submissions/MAT-POS-916a2c5a,False,False,False,s_22____413354____59160,False,False,False,False,False,False,False,False,False,False,False,False,False,453.56400000000014,2.9084800000000017,1,4,90.55,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,poly_sub_atomatic,PASS,True,True,False
O=S(=O)(NCCc1ccccc1)c1ccoc1,MIH-UNI-6b9ca91a-6,"Mihaela Smilova, University of Oxford","Merging fragments by eye, guided by fragment hotspot maps. 
Aimed to maintain the H-bonds to His163 and Glu166 from fragments x0434, x0107, x0678, and the aromatic wheel.
Explore further the subpocket seen in x0072 and x0387, as the hotspot maps show propensity in that region.","x0072,x0107,x0161,x0305,x0387,x0434,x0874",https://covid.postera.ai/covid/submissions/MIH-UNI-6b9ca91a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,251.30700000000004,1.8005999999999998,1,3,59.31,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(Cc2cn(-c3cccc(S(N)(=O)=O)c3)nn2)CC1,NIM-UNI-02269248-3,"Nimesh Mistry, University of Leeds",Joining fragments using click chemistry,"x0195,x0434,x0770,x1374",https://covid.postera.ai/covid/submissions/NIM-UNI-02269248,False,False,False,s_273910____13825524____12888810,False,False,False,True,False,False,False,False,False,False,False,False,False,364.43100000000015,-0.4211999999999985,1,7,114.42,0,PASS,PASS,PASS,PASS,PASS,Dye 22,PASS,PASS,PASS,True,True,False
C#Cc1ccc(CNC(=O)N2CCOCC2)cc1,PAT-GYR-359dbb24-1,"Patrick Killoran, GyreOx",Expanding fragment x1249,x1249,https://covid.postera.ai/covid/submissions/PAT-GYR-359dbb24,False,False,False,s_2708____16509042____908984,False,False,False,False,False,False,False,False,False,False,False,False,False,244.29399999999995,1.2097,1,2,41.57000000000001,0,PASS,triple bond,PASS,PASS,PASS,PASS,PASS,triple_bond,PASS,True,True,False
CC(=O)N1CCN(Cc2cccc(C#N)c2)CC1,PAT-UNK-b2d83456-1,Patrick Killoran,"combining fragments X0104 and X0692 by eye, trying to poke a hole","x0104,x0692",https://covid.postera.ai/covid/submissions/PAT-UNK-b2d83456,Z46180946,Z46180946,False,s_2230____678732____666704,False,True,False,True,True,False,False,False,False,False,False,True,False,243.31,1.22238,0,3,47.34,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abcbce68-1,"PETER BROWN, SGC, Univ Toronto",Combo of frags 0072 and 0195,"x0072,x0195",https://covid.postera.ai/covid/submissions/PET-SGC-abcbce68,Z1317949071,False,False,s_2230____7463156____2745106,False,False,False,False,False,False,False,False,False,False,False,False,False,347.46200000000016,0.0259000000000017,2,5,109.57,0,PASS,Aliphatic long chain,PASS,PASS,PASS,"Long aliphatic chain, Dye 22, Hetero_hetero",PASS,PASS,PASS,True,True,False
CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,RUT-UNI-630c5802-20,"Ruth Brenk, University of Bergen","1) obviously, no potent inhibitors for Mpro are known
2) searched  PDB for related enzymes and PDBbind for potent ligands binding to these enzymes
3) shortlisted  4YoJ, inhibitor is with 0.4 uM one of the most potent inhibitors for related enzymes, synthesis appears to be pretty straight forward (Targeting zoonotic viruses: Structure-based inhibition of the 3C-like protease from bat coronavirus HKU4—The likely reservoir host to the human coronavirus that causes Middle East Respiratory Syndrome (MERS), Sarah E.St. JohnabcSakshiTomaracShaun R.StaufferdeAndrew D.Mesecarabc )
4) The core (amid bond) of the ligand in 4YOJ also superimposes very well with  X_0434 and X_0678
5) P1 is occupied by benzotriazol in 4YOJ, should also fit in Mpro
6) pyridine (found in X_0107, X_0434, X_0678) should also fit in this pocket
7) X_0995 has a pyrimidine, but this can not easily be attached to the core
8) other heterocycles which have an acceptor group overlapping with the nitrogen atom in X_0107 could also be explored
9) P2-P4 pocket is occupied with a thiophenyl group in 4YOJ
10) this area is not well explored by the fragments. The fragments that bind there don't have a vector that could be joined with the core of the ligand in 4YOJ
10) based on synthetic route described in the paper mentioned above, Enamine building block library was searched for in stock compounds which have an aldehyde group directly attached to an aromatic ring => 429 this
11) Used RDkit to replace the part of the ligand in 4YOJ that goes into this subpocket and docked the resulting compounds into the X_0107 binding site using FlexX, used parts of ligand in 4YOJ as template, rescoring was done with Hyde
12) This pocket is very tight and only three reasonable hits very obtained (predicted affinity low micromolar, N-methyl-pyrol, Fluro-thiophen, Fluro-furan)
13) other five-membered rings could also be explored
14) P2-P1' pocket is rather hydrophobic, X_1334, X_1412, X_1385, X_1380, X_1336, X_0774, but the vectors in these fragments are not suited to link them with the core of the ligand in 4YOJ
15) searched Enamine building blocks library for aromatic and aliphatic amines which are in stock => 549 hits
16) Used RDkit to replace the part of the ligand in 4YOJ that goes into this subpocket and docked the resulting compounds  into the X_0107 binding site using FlexX, used parts of ligand in 4YOJ as template, rescoring was done with Hyde
17) as expected, many hydrophobic substituents scored well, some hits were selected based on visual exception

Based on these results, I suggest to
1) synthesize and test the ligand that is contained in 4YOJ
2) replace each of the substituents in this ligand  addressing the different subpockets (3 for P1 based on the fragment hits, 4 for P2-P4 and 11 for P2-P1'). Depending on the synthetic and testing capacities, either only one of the substituents can be exchanged at the time, resulting in 18 different ligands or combinations can be explored, resulting in max 240 ligands (if the substituents of the ligand in 4YOJ are also considered).","x0434,x0678",https://covid.postera.ai/covid/submissions/RUT-UNI-630c5802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,370.52200000000005,4.3479000000000045,0,5,51.02,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS,True,True,False
