SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL
CS(=O)(=O)NCCc1cc(C#N)ccc1CNC(=O)N1CCOCC1,SCO-VAN-260d9628-4,"Scott Henderson, Vanderbilt University",Fragment merge and link with Cresset Flare (non covalent set),"x0072,x0397",https://covid.postera.ai/covid/submissions/SCO-VAN-260d9628,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,366.44300000000015,0.19178000000000028,2,5,111.53,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS
CC(=O)NCc1c[nH]c2ccc(C#N)cc12,SCO-VAN-260d9628-5,"Scott Henderson, Vanderbilt University",Fragment merge and link with Cresset Flare (non covalent set),"x0072,x0397",https://covid.postera.ai/covid/submissions/SCO-VAN-260d9628,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,213.24,1.6756799999999998,2,2,68.68,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
COC1CCN(Cc2cc(F)cc3c(CNC(C)=O)c[nH]c23)CC1,SCO-VAN-260d9628-6,"Scott Henderson, Vanderbilt University",Fragment merge and link with Cresset Flare (non covalent set),"x0072,x0397",https://covid.postera.ai/covid/submissions/SCO-VAN-260d9628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,333.4070000000001,2.5539000000000005,2,3,57.36,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC(=O)NCc1c[nH]c2c(Cc3nnc(C)s3)cc(F)cc12,SCO-VAN-260d9628-7,"Scott Henderson, Vanderbilt University",Fragment merge and link with Cresset Flare (non covalent set),"x0072,x0397",https://covid.postera.ai/covid/submissions/SCO-VAN-260d9628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,318.377,2.6938200000000005,2,4,70.67,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CC(=O)NCc1c[nH]c2c(Cc3nnc(C)o3)cc(F)cc12,SCO-VAN-260d9628-8,"Scott Henderson, Vanderbilt University",Fragment merge and link with Cresset Flare (non covalent set),"x0072,x0397",https://covid.postera.ai/covid/submissions/SCO-VAN-260d9628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,302.309,2.22532,2,4,83.81,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Nc1cncnc1)N(c1cccc(Cl)c1)c1ccc(Cl)s1,SEA-TRI-04ff6e57-1,"Sean McKenna, Trinity College Dublin","Fragment linking 

Part by eye, part by SeeSAR","x0395,x0434",https://covid.postera.ai/covid/submissions/SEA-TRI-04ff6e57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,365.245,5.215100000000001,1,4,58.12000000000001,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
C=CC(=O)N1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cccc(Cl)c2)C1,SEA-TRI-078a8df3-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Alternative michael acceptor

Solubiliser

Part by eye, part by SeeSAR","x0395,x0434",https://covid.postera.ai/covid/submissions/SEA-TRI-078a8df3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,426.9440000000001,3.7111000000000014,0,4,42.01000000000001,0,"acrylate, halo_acrylate",Michael acceptor,PASS,PASS,"terminal vinyl, alpha beta-unsaturated ketones; center of Michael reactivity",vinyl michael acceptor2,PASS,Ethene
C=C(Cc1ccon1)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,SEA-TRI-146a67b6-1,"Sean McKenna, Trinity College Dublin","Alternative cysteine reactive michael acceptor

Shifted H-bond acceptor to a different position on the ring",x0770,https://covid.postera.ai/covid/submissions/SEA-TRI-146a67b6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,345.83000000000015,2.771100000000001,0,4,49.58000000000001,0,"acrylate, halo_acrylate",Michael acceptor,PASS,PASS,PASS,vinyl michael acceptor2,PASS,Ethene
Cc1ccc([C@H](c2cccc(Cl)c2)N2CCN(C(=O)CCl)CC2)s1,SEA-TRI-2c7f3de8-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Part by eye, part by SeeSAR","x0770,x1334",https://covid.postera.ai/covid/submissions/SEA-TRI-2c7f3de8,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,383.34400000000016,4.182320000000003,0,3,23.55,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
C=CC(=O)CN(C(=O)Nc1cccc(Cl)c1)c1cncnc1,SEA-TRI-2dd971ce-1,"Sean McKenna, Trinity College Dublin","Non-covalent -> covalent. Pyridine to pyrimidine to account for CyP450s

Alternative cysteine reactive moiety.",x0434,https://covid.postera.ai/covid/submissions/SEA-TRI-2dd971ce,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,316.7480000000001,2.9236000000000004,1,4,75.19,0,"acrylate, halo_acrylate",Michael acceptor,PASS,Filter44_michael_acceptor2,"terminal vinyl, alpha beta-unsaturated ketones; center of Michael reactivity","Ketone, vinyl michael acceptor2",PASS,Ethene
O=C(CCl)N1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cocc2Cl)C1,SEA-TRI-38830027-1,"Sean McKenna, Trinity College Dublin","Fragment linking, some by eye, solubilisation, some SeeSAR used

Aryl switched to orientate halogen group correctly.",x1392,https://covid.postera.ai/covid/submissions/SEA-TRI-38830027,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,439.33900000000017,3.3569000000000018,0,5,55.15000000000001,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
C=CS(=O)(=O)CN(C(=O)Nc1cccc(Cl)c1)c1cncnc1,SEA-TRI-5a552082-1,"Sean McKenna, Trinity College Dublin","Non covalent -> covalent binder. Pyridyl -> pyrimidyl to account for CyP450s

Alternative michael acceptor (cysteine selective)",x0434,https://covid.postera.ai/covid/submissions/SEA-TRI-5a552082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,352.80300000000005,2.6843000000000004,1,5,92.26,0,PASS,PASS,PASS,"Filter10_Terminal_vinyl, Filter88_ene_sulfone","terminal vinyl, alpha beta-unsaturated ketones; center of Michael reactivity",PASS,PASS,Ethene
O=C(CCl)CN(C(=O)Nc1cccc(Cl)c1)c1cncnc1,SEA-TRI-6388eba6-1,"Sean McKenna, Trinity College Dublin","Non-covalent -> covalent.

Simple urea.

Some by eye, some by SeeSAR",x0434,https://covid.postera.ai/covid/submissions/SEA-TRI-6388eba6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,339.18200000000013,2.9764000000000013,1,4,75.19,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide, Filter64_halo_ketone_sulfone","alkyl halide, alpha halo carbonyl, aliphatic ketone not ring and not di-carbonyl","Ketone, alkyl halide",PASS,"alkyl_halides, Alpha_Halo_Carbonyl, reactive_carbonyls"
O=C(CCl)N1CCN(Cc2cc(Cl)cc3cccc(OCCN4CCOCC4)c23)CC1,SEA-TRI-67e8f1c7-1,"Sean McKenna, Trinity College Dublin","Fragment extension into lipophilic pocket (Cl group)

Solubilisation",x0830,https://covid.postera.ai/covid/submissions/SEA-TRI-67e8f1c7,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,466.40900000000056,3.087200000000002,0,5,45.25,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
C=CS(=O)(=O)N1CCN([C@@H](c2cc(Cl)cc(CCS(N)(=O)=O)c2)c2cccs2)CC1,SEA-TRI-6cb4f71a-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Extending into region bound by sulfonamide reversible binders

Vinyl sulfone Michael acceptor 

Part by eye, part by SeeSAR","x0161,x0770",https://covid.postera.ai/covid/submissions/SEA-TRI-6cb4f71a,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,490.0720000000003,2.4128000000000007,1,6,100.78,0,PASS,PASS,PASS,"Filter10_Terminal_vinyl, Filter88_ene_sulfone","terminal vinyl, alpha beta-unsaturated ketones; center of Michael reactivity",Hetero_hetero,PASS,Ethene
N#C/C=C/C[C@@H](c1cccc(C#N)c1)c1ccc(Cl)s1,SEA-TRI-74689dea-1,"Sean McKenna, Trinity College Dublin",Nitrile michael acceptor. Cool idea: Nitrile N presents a H bond acceptor to DMSO/water pocket. Alkene is available for selective electrophilic attack from cysteine. Thiophene and Cyanophenyl match known binders.,"x1249,x1334",https://covid.postera.ai/covid/submissions/SEA-TRI-74689dea,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,298.798,4.8749600000000015,0,3,47.58,0,PASS,conjugated nitrile group,PASS,PASS,"alpha beta-unsaturated ketones; center of Michael reactivity, too many cyano Groups (>1)",PASS,PASS,PASS
O=C(CCl)N1CCN([C@@H](c2cccc(Cl)c2)c2ccc(Cl)s2)CC1,SEA-TRI-8222e606-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Part by eye, part by SeeSAR","x0434,x1382",https://covid.postera.ai/covid/submissions/SEA-TRI-8222e606,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,403.76200000000017,4.527300000000003,0,3,23.550000000000004,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
O=C(CCl)N1CCN(Cc2ccc(Cl)s2)C[C@@H]1Cc1ccc(O)cc1,SEA-TRI-8252c13b-1,"Sean McKenna, Trinity College Dublin","Merging non covalent and covalent hit

Targetting DMSO/water pocket seen frequently in crystal structures.

Valuable to consider alternative cysteine reactive groups e.g. Micheal acceptors.","x0967,x1334",https://covid.postera.ai/covid/submissions/SEA-TRI-8252c13b,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,399.3430000000001,3.6014000000000026,1,4,43.78,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
Cc1ccc(N(C(=O)N(CC(=O)CCl)c2cccnc2)c2cccc(Cl)c2)s1,SEA-TRI-8ad086cf-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Non-covalent -> covalent

Simple urea prepared from secondary amine reaction with isocyanate","x0395,x0434",https://covid.postera.ai/covid/submissions/SEA-TRI-8ad086cf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,434.34800000000007,5.677520000000002,0,4,53.51000000000001,1,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide, Filter64_halo_ketone_sulfone","alkyl halide, alpha halo carbonyl, aliphatic ketone not ring and not di-carbonyl","Ketone, alkyl halide",PASS,"alkyl_halides, Alpha_Halo_Carbonyl, reactive_carbonyls"
C=CC(=O)N1CCN(Cc2cc(Cl)cc3cccc(OCCN4CCN(C)CC4)c23)CC1,SEA-TRI-98d2cd42-1,"Sean McKenna, Trinity College Dublin","Extension of fragment hit. Lipophilic pocket utilised.

Switch cysteine reactive group to michael acceptor

Added solubiliser",x0830,https://covid.postera.ai/covid/submissions/SEA-TRI-98d2cd42,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,457.01800000000054,2.949600000000001,0,5,39.26000000000001,0,"acrylate, halo_acrylate",Michael acceptor,PASS,PASS,"terminal vinyl, alpha beta-unsaturated ketones; center of Michael reactivity",vinyl michael acceptor2,PASS,Ethene
C=C(Cc1ccno1)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,SEA-TRI-9e600f3c-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Reaching water/DMSO pocket with a H-Bond acceptor

Partly by eye, partly by SeeSAR

Michael acceptor as cysteine reactive group",x0770,https://covid.postera.ai/covid/submissions/SEA-TRI-9e600f3c,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,345.83000000000015,2.771100000000001,0,4,49.58000000000001,0,"acrylate, halo_acrylate",Michael acceptor,PASS,PASS,PASS,vinyl michael acceptor2,PASS,Ethene
N#Cc1cccc(CN2CCN(S(=O)(=O)/C=C/CN3CCC3=O)CC2)c1,SEA-TRI-ec70a9dd-1,"Sean McKenna, Trinity College Dublin","Extended towards water/DMSO pocket

Presented beta lactam H-bond acceptor

Vinyl sulfone present as cysteine reactive michael acceptor

Switched Cl -> CN",x0770,https://covid.postera.ai/covid/submissions/SEA-TRI-ec70a9dd,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,374.4660000000002,0.7516800000000001,0,5,84.72,0,betalactam,PASS,PASS,Filter88_ene_sulfone,alpha beta-unsaturated ketones; center of Michael reactivity,"b-lactam, Hetero_hetero",PASS,PASS
Cc1nnc(N(C(=O)Nc2cncnc2)c2cccc(Cl)c2)s1,SEA-TRI-f62e8c25-1,"Sean McKenna, Trinity College Dublin","Fragment linking

Part by eye, part by SeeSAR

Pyridyl -> pyrimidine switch for CyP450s","x0395,x0434",https://covid.postera.ai/covid/submissions/SEA-TRI-f62e8c25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,346.80300000000017,3.660120000000002,1,6,83.9,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
NS(=O)(=O)CCc1cccc2sc(C3CCCN(C(=O)CCl)C3)nc12,SEA-TRI-f744d433-1,"Sean McKenna, Trinity College Dublin",Extending fragment hit,"x0749,x0946",https://covid.postera.ai/covid/submissions/SEA-TRI-f744d433,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,401.94100000000014,2.0721,1,5,93.36,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
C=C(Cc1ccno1)C(=O)N1CCN(Cc2cccc(C#N)c2)CC1,SEA-TRI-f93fcab4-1,"Sean McKenna, Trinity College Dublin","Fragment linking, trying to reach water/DMSO pocket to accept H-bond from histidine

Terminal alkene as part of michael acceptor reactive to cysteine

Chloro -> nitrile switch",x0770,https://covid.postera.ai/covid/submissions/SEA-TRI-f93fcab4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,336.3950000000001,1.98938,0,5,73.37,0,"acrylate, halo_acrylate",Michael acceptor,PASS,PASS,PASS,vinyl michael acceptor2,PASS,Ethene
O=C(CCl)N1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cccc(Cl)c2)C1,SEA-TRI-fac72a44-1,"Sean McKenna, Trinity College Dublin","Solubilisation, growth into halogen/nitrile hole.

Some by eye, some by SeeSAR",x1392,https://covid.postera.ai/covid/submissions/SEA-TRI-fac72a44,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,449.37800000000016,3.763900000000002,0,4,42.01000000000001,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide","alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
O=C(CCl)n1cc(-c2nc3ccccc3[nH]2)c2ccc(O)cc21,SEB-HKI-06b43755-1,"Sebastian Schieferdecker, HKI Jena","The design is based on crystal structure Mpro-x0749. The fragment shows favorable pi stacking to Hie41 and H-bonding to Gly143. These interactions were used for a receptor based ligand design strategy for a covalent inhibitor of Cys145. 

The benzothiazinone partial structure was replaced by benzoimidazole to lower cLogP and the cyclohexyl side chain was replaced with a 1H-indol-6-ol partial structure to increase metabolic stability and introduce an additional H-bond to Thr26. Covalent docking shows the same binding mode as the fragment hit crystal structure.",x0749,https://covid.postera.ai/covid/submissions/SEB-HKI-06b43755,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,325.7550000000001,3.7692000000000014,2,4,70.91,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,Filter4_alpha_halo_carbonyl,"alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, Alpha_Halo_Carbonyl, reactive_carbonyls"
Cn1c(-c2cn(C(=O)CCl)c3cc(O)ccc23)nc2ccccc21,SEB-HKI-06b43755-2,"Sebastian Schieferdecker, HKI Jena","The design is based on crystal structure Mpro-x0749. The fragment shows favorable pi stacking to Hie41 and H-bonding to Gly143. These interactions were used for a receptor based ligand design strategy for a covalent inhibitor of Cys145. 

The benzothiazinone partial structure was replaced by benzoimidazole to lower cLogP and the cyclohexyl side chain was replaced with a 1H-indol-6-ol partial structure to increase metabolic stability and introduce an additional H-bond to Thr26. Covalent docking shows the same binding mode as the fragment hit crystal structure.",x0749,https://covid.postera.ai/covid/submissions/SEB-HKI-06b43755,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,339.7820000000001,3.7796000000000016,1,5,60.05,0,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,Filter4_alpha_halo_carbonyl,"alkyl halide, alpha halo carbonyl",alkyl halide,PASS,"alkyl_halides, Alpha_Halo_Carbonyl, reactive_carbonyls"
Nc1cncc(NC(=O)c2ccc(N3CCC(CN(C(=O)CCl)C4C=CS(=O)(=O)C4)OCN3C(=O)CCl)cn2)c1,SEL-UNI-49ab05bd-1,"Selena and Mark, University of Leeds","These are each based on a covalent fragment, retaining the chloroacetemide group modelled as linking to Cys145, and elaborated by copying groups from non-covalent fragments bound at adjacent positions. The compounds have a second reactive group (cloroacetemide or ethynylpurine) modelled to approach Cys44.",x0749,https://covid.postera.ai/covid/submissions/SEL-UNI-49ab05bd,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,612.4960000000002,1.2244000000000002,2,10,168.12999999999994,1,"alpha_halo_carbonyl, primary_halide_sulfate",alkyl halide,PASS,"Filter4_alpha_halo_carbonyl, Filter26_alkyl_halide, Filter88_ene_sulfone","aniline, alkyl halide, alpha halo carbonyl, alpha beta-unsaturated ketones; center of Michael reactivity",alkyl halide,PASS,"alkyl_halides, reactive_carbonyls"
