SMILES,CID,shipments,comments
Cc1ccncc1NC(=O)C12CC(CO1)C2,MAT-POS-590ac91e-4,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)C12CCC(CO1)C2,MAT-POS-590ac91e-29,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COC1(CC(=O)Nc2cnccc2C)CC1,MAT-POS-590ac91e-9,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCO[C@@H]1C[C@H]1C(=O)Nc1cnccc1C,MAT-POS-590ac91e-8,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CC1CN(Cc2ccccc2)CCC1NC(=O)C(=O)NCc1ccccc1CN1CCCCC1C,FRA-BIO-8bf1eac9-8,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",imperfect stereochemical match for FRA-BIO-8bf1eac9-8
Cc1ccnc(N)c1NC(=O)Cc1cccc(Cl)c1,EDG-MED-0da5ad92-18,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CC1CC2CC2C1,MAT-POS-590ac91e-23,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1cc(Cl)cc(OC(=O)Nc2cccnc2)c1,AGN-NEW-891393a6-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CCOC1CC1,MAT-POS-590ac91e-10,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCCN(C(=O)Cc1cccc(Cl)c1)c1cccnc1,JAN-GHE-83b26c96-16,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C1CC(Oc2cccc(C(=O)NCc3cncnc3)c2)N1,RAL-MED-2de63afb-5,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(CCl)N1CCC(c2nc(-c3cccnc3)nc3ccccc23)CC1,WAR-XCH-b0339bbe-19,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(Cc1cccc(Cl)c1)Nc1cnccn1,JAN-GHE-5a013bed-8,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1cccc(CC2CCN(C(=O)CCl)CC2)c1,MAK-UNK-af83ef51-6,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,LON-WEI-babf2c61-9,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
C=CC(=O)N1CC(NCc2c[nH]c3ccc(C#N)cc23)C1,JAN-GHE-c863d918-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,JOH-UNI-a5c0a47e-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CCl)CC3)cccc12,DUN-NEW-f8ce3686-24,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ncncc1NC(=O)C(c1cccc(Cl)c1)C(C)C,JAN-GHE-83b26c96-7,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(NCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1)C1CCCOC1,STU-CHA-7b3b91d5-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",imperfect stereochemical match for STU-CHA-7b3b91d5-1
NS(=O)(=O)c1ccc2c(c1)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-83dacf15-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(C(F)Cl)N1CCN(Cc2cccc3ccccc23)CC1,JOO-IND-6372a4f3-6,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N1CCN(Cc2ccc(F)cc2)CC1,ANT-OPE-d972fbad-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(CCl)N1CCN(Cc2cnc(-c3ccccc3)nc2)CC1,MAK-UNK-af83ef51-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N1CCN(S(C)(=O)=O)CC1c1ccccc1,NAU-LAT-f723e322-4,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CC(NC(=O)CCl)c1cc(F)cc(Cl)c1,DAV-CRI-3edb475e-6,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1cc(C)nc(NC2CCN(C(=O)CCl)CC2)n1,GIA-UNK-a79af1bc-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)NCC(=O)N(Cc1ccccc1)CC(O)c1ccccc1,MED-COV-4280ac29-26,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",imperfect stereochemical match for MED-COV-4280ac29-26
COC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,FAR-UNI-a04c1544-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CCN(Cc1cccc(-c2ccncc2)c1)C(=O)Cn1nnc2ccccc21,AAR-POS-8a4e0f60-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
N#Cc1cncc(NC(=O)Cc2c[nH]c3ncccc23)c1,DAR-DIA-23aa0b97-2,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
N#Cc1cncc(NC(=O)Cc2cccnc2)c1,DAR-DIA-23aa0b97-6,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(NCc1cccnn1)Nc1cccc(-c2ncc3n2CCCC3)c1,BAR-COM-4e090d3a-23,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
OCC1(F)CCN(c2nc(-c3cccnc3)nc3sc4c(c23)CCC4)C1,RAI-NOV-2f6a9876-7,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",imperfect stereochemical match for RAI-NOV-2f6a9876-7
CN1CCN(C(=O)CNc2c(S(N)(=O)=O)ccc3ccccc23)CC1,JAR-KUA-672ec752-3,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
COc1cccc(CNC(=O)N2CCN(C(=O)N3CCCCC3)CC2)c1,LUI-IND-2c46affe-3,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
COc1cc(OC)cc(Oc2ccc(CNC(=O)Cn3nnc4ccccc43)cc2)c1,AAR-POS-8a4e0f60-6,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CNC(=O)c1ccc(CS(=O)(=O)NCC(F)(F)c2ccc(F)cc2F)cc1,VIJ-CYC-1a381570-3,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1ccc(S(=O)(=O)Nc2c(-c3cccnc3)nc3ccccn23)c(C)c1,FRA-BIO-8bf1eac9-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N(C1CC(C)OC1=O)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-93,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
NCCn1cc(C(=O)N2CC3(CCC3)c3cc(Br)ccc32)cn1,RAI-NOV-2f6a9876-5,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1ccc(S(=O)(=O)N2CCC(NC(=O)N(C)Cc3cc(C)on3)CC2)cc1,SIM-SYN-3099a863-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CN(CCC(N)=O)C(=O)C(=O)N1Cc2ccccc2C(c2ccccc2)C1,REN-UFA-aaaed2d6-6,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
COc1cc(OC)cc(Oc2cccc(CNC(=O)Cn3nnc4ccccc43)c2)c1,MAT-POS-c79fcd02-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CNCCN(C)C(=O)C(=O)N1Cc2ccccc2C(c2ccccc2)C1,REN-UFA-aaaed2d6-5,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N(C(CO)CC#CC)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-72,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccc2ccccc12,STE-KUL-2e0d2e88-2,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(Nc1cccnc1)N(CCC1CCCCC1)c1cccc(Cl)c1,JOR-UNI-2fc98d0b-12,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(Nc1cccnc1)N(CCN1CCOCC1)c1cccc(Cl)c1,JOR-UNI-2fc98d0b-6,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cc3cccc4ccccc34)cc2)CC1,MED-COV-4280ac29-5,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CC(C)CC1CN(C(=O)CCl)CCN1Cc1cccc(Cl)c1,DAN-LON-a5fc619e-3,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",imperfect stereochemical match for DAN-LON-a5fc619e-3
O=C(CCl)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1,MED-COV-4280ac29-25,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CCl)CC3)cc2C1,TAM-UNI-d1c3dd9f-5,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
COc1ccc(-n2cc(CN3CCN(C(=O)CCl)CC3)nn2)cc1,ANT-STE-dbb91f63-1,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=S(=O)(Cc1nc(-c2ccncc2)no1)Nc1ccc(N2CCCCC2)cc1,FRA-BIO-8bf1eac9-12,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(Cc1cccc(Cl)c1)Nc1cccnc1,EDG-MED-0da5ad92-2,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1cc(Cl)cc(CC2CCN(C(=O)CCl)CC2)c1,NIR-THE-0d6461ce-8,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,EDG-MED-0da5ad92-14,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1ccncc1NC(=O)Cc1cccc(C(F)(F)F)c1,JAN-GHE-83b26c96-14,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
Cc1ccc(CC(=O)Nc2cnccc2C)cc1,JAN-GHE-83b26c96-11,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc2c(c1)OCO2)c1cccnc1,LON-WEI-adc59df6-43,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N(C(C)COc1cccc(F)c1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-66,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N(c1ccc2c(c1)C=CCCC2)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-102,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
C=CC(=O)N(C1CCOC1=O)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-96,"20200526_enamine_to_oxford.csv, 20200526_enamine_to_xchem.csv, 20200526_enamine_to_weizmann.csv",
O=C(N[C@@H]1CCCC[C@H]1NC(=O)c1ccncc1)c1ccccc1,GIA-UNK-d2defdc3-2,20200507_enamine_to_weizmann.csv,imperfect stereochemical match for GIA-UNK-d2defdc3-2
COC(=O)C(Cc1ccccc1)C(C)NC(=O)C(C)n1ccnc1,BAR-COM-4e090d3a-36,20200507_enamine_to_weizmann.csv,
Cc1noc(CC(NC(=O)C(C)Cn2ccnc2)c2ccccc2)n1,BAR-COM-4e090d3a-38,20200507_enamine_to_weizmann.csv,
Cc1ccncc1NC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129dcd6f-12,20200507_enamine_to_weizmann.csv,
Cc1ccncc1NC(=O)c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129dcd6f-9,20200507_enamine_to_weizmann.csv,
O=C(CC(=O)N1CCOCC1)Nc1ccccc1,GIA-UNK-3f36037a-2,20200507_enamine_to_weizmann.csv,
NC(=O)CCN(C(=O)CCl)C1CCS(=O)(=O)C1,DAN-PUR-6788a628-2,20200507_enamine_to_weizmann.csv,
CNC(=O)OC1CCN(C(=O)c2ccncc2)CC1,GIA-UNK-595fac82-3,20200507_enamine_to_weizmann.csv,
Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,PET-SGC-2e937068-1,20200507_enamine_to_weizmann.csv,
Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,GAB-REV-70cc3ca5-6,20200507_enamine_to_weizmann.csv,
CNC(=O)OC1CCN(S(=O)(=O)c2ccccc2)CC1,GIA-UNK-595fac82-4,20200507_enamine_to_weizmann.csv,
Cc1cccc(NC(=O)C(C#N)C(=O)C2CC2)c1,JOH-UNI-c7afdb96-8,20200507_enamine_to_weizmann.csv,
CCC(CC)C(=O)C(C#N)C(=O)Nc1ccc(F)cc1,JOH-UNI-c7afdb96-14,20200507_enamine_to_weizmann.csv,
Cc1cccc(NC(=O)C(C#N)C(=O)CC(C)C)c1,JOH-UNI-c7afdb96-13,20200507_enamine_to_weizmann.csv,
Cc1cccc(NC(=O)C(C#N)C(=O)C2CCCC2)c1,JOH-UNI-c7afdb96-6,20200507_enamine_to_weizmann.csv,
CCCSCC(=O)C(C#N)C(=O)Nc1ccccc1F,JOH-UNI-c7afdb96-9,20200507_enamine_to_weizmann.csv,
Cc1ccc(NC(=O)C(C#N)C(=O)CC(C)C)cc1,JOH-UNI-c7afdb96-11,20200507_enamine_to_weizmann.csv,
Cc1cccc(NC(=O)C(C#N)C(=O)C2CCC2)c1,JOH-UNI-c7afdb96-7,20200507_enamine_to_weizmann.csv,
CC(C)(C)CC(=O)C(C#N)C(=O)Nc1ccccc1,JOH-UNI-c7afdb96-12,20200507_enamine_to_weizmann.csv,
N#CC(C(=O)Nc1cccc(Cl)c1)C(=O)c1cccs1,JOH-UNI-c7afdb96-5,20200507_enamine_to_weizmann.csv,
Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CCl)CC2)c1,WAR-XCH-79d12f6e-6,20200507_enamine_to_weizmann.csv,
N#CCN1CCN(Cc2cc(Cl)cc3ccccc23)CC1,MAT-POS-4e253971-1,20200507_enamine_to_weizmann.csv,
CNC(=O)OC1CCN(Cc2ccccc2)CC1,GIA-UNK-595fac82-5,20200507_enamine_to_weizmann.csv,
C=CC(=O)N1CCN(C(=O)c2cccc(Cl)c2)CC1,MED-COV-4280ac29-14,20200507_enamine_to_weizmann.csv,
C=CC(=O)N1CCCC(c2nc3ccccc3s2)C1,JOO-IND-b13e14cc-1,20200507_enamine_to_weizmann.csv,
C=CC(=O)N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,MAT-POS-4e253971-2,20200507_enamine_to_weizmann.csv,
O=C(CCl)NC(CO)c1cccc(Cl)c1,DAV-CRI-3edb475e-4,20200507_enamine_to_weizmann.csv,
C#CCN1CCN(C(=O)CCl)CC1,TOB-UNK-c2aba166-1,20200507_enamine_to_weizmann.csv,
O=C(CCl)N1CCN(C(c2ccccc2)c2ccccc2)CC1,SIM-SYN-f15aaa3a-1,20200507_enamine_to_weizmann.csv,
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,MED-COV-4280ac29-15,20200507_enamine_to_weizmann.csv,
CC(=O)NCCc1cn(CC(=O)N2CCOCC2)c2ccccc12,DUN-NEW-f8ce3686-13,20200507_enamine_to_weizmann.csv,
CNCc1c[nH]c2ccc(F)cc12,DAR-DIA-eace69ff-36,20200507_enamine_to_weizmann.csv,
O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,MED-COV-4280ac29-31,20200507_enamine_to_weizmann.csv,
CCCSCC(=O)C(C#N)C(=O)Nc1ccc(F)cc1F,JOH-UNI-c7afdb96-10,20200507_enamine_to_weizmann.csv,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(OC)c1C,LON-WEI-adc59df6-59,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)N[C@H]1CC[C@@H](C(=O)OC)C1)c1cccnc1,LON-WEI-adc59df6-6,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(OC)c1,LON-WEI-adc59df6-58,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cccnc1C,LON-WEI-adc59df6-56,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cnccc1C,LON-WEI-adc59df6-61,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(C(C)(F)F)c1,LON-WEI-adc59df6-60,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(OCC)c1,LON-WEI-adc59df6-57,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,LON-WEI-adc59df6-45,"20200513_enamine_to_weizmann.csv, 20200513_enamine_to_xchem.csv, 20200513_enamine_to_oxford.csv",
